Dataset,Number of Hyperboxes,Gamma Values,Accuracy,F1_Score,Time
lupus_sim9,8,1.0,0.6666666666666666,0.640169581346052,0.009823322296142578
lupus_sim10,8,0.0,0.7407407407407407,0.7313840155945419,0.014257669448852539
new_thyroid_sim1,4,0.0001,0.9692307692307692,0.9691127287035215,0.018280029296875
new_thyroid_sim2,4,0.0001,0.9692307692307692,0.9692307692307692,0.018636226654052734
new_thyroid_sim3,8,0.0001,0.9692307692307692,0.9701631701631702,0.023728609085083008
new_thyroid_sim4,2,0.0001,0.9076923076923077,0.9029264214046824,0.01411747932434082
new_thyroid_sim5,8,0.0001,0.9230769230769231,0.9201662440123978,0.021604299545288086
new_thyroid_sim6,2,1.0,0.8769230769230769,0.8700809716599192,0.018022537231445312
new_thyroid_sim7,4,0.0001,0.9538461538461539,0.9539213107361617,0.020360946655273438
new_thyroid_sim8,8,0.0001,0.9384615384615385,0.9348494983277593,0.023254871368408203
new_thyroid_sim9,4,0.0,0.9076923076923077,0.9088612760237474,0.015340089797973633
new_thyroid_sim10,4,0.0001,1.0,1.0,0.020117759704589844
sonar_sim1,2,1.0,0.5873015873015873,0.5873015873015873,0.22022104263305664
sonar_sim2,8,1.0,0.6349206349206349,0.6326768692965876,0.4364476203918457
sonar_sim3,4,0.0,0.6190476190476191,0.6125136125136125,0.04580402374267578
sonar_sim4,8,0.0001,0.6349206349206349,0.5957413859852884,0.22130370140075684
sonar_sim5,8,1.0,0.6984126984126984,0.6979526109960893,0.4179399013519287
sonar_sim6,16,1.0,0.6349206349206349,0.6354730879321043,0.5420818328857422
sonar_sim7,8,1.0,0.6666666666666666,0.6623589213405703,0.4413895606994629
sonar_sim8,2,1.0,0.6349206349206349,0.6349206349206349,0.26456570625305176
sonar_sim9,8,1.0,0.6666666666666666,0.6661581489956776,0.36107683181762695
sonar_sim10,8,1.0,0.6031746031746031,0.5899225491062225,0.3802502155303955
spectf_sim1,4,0.0,0.8666666666666667,0.8510770354143847,0.10320043563842773
spectf_sim2,2,0.0,0.7714285714285715,0.7499772761702773,0.09286355972290039
spectf_sim3,4,0.0,0.8,0.778989898989899,0.15437746047973633
spectf_sim4,2,0.0,0.8761904761904762,0.8682807284404445,0.0997922420501709
spectf_sim5,8,0.0,0.8857142857142857,0.8794285714285714,0.09357452392578125
spectf_sim6,16,0.0001,0.819047619047619,0.7850223850223851,0.23257136344909668
spectf_sim7,4,0.0,0.8285714285714286,0.808527616961352,0.10890817642211914
spectf_sim8,8,0.0001,0.819047619047619,0.7906342563002976,0.21029973030090332
spectf_sim9,16,0.0001,0.8380952380952381,0.8171272073792615,0.31899523735046387
spectf_sim10,8,0.0001,0.8571428571428571,0.8386416535699366,0.17314720153808594
vehicle_sim1,16,0.0001,0.6338582677165354,0.6354064101949981,0.38468194007873535
vehicle_sim2,2,0.0001,0.65748031496063,0.6592377465690918,0.35157132148742676
vehicle_sim3,4,0.0001,0.6653543307086615,0.6701824663679602,0.22132039070129395
vehicle_sim4,4,1.0,0.6417322834645669,0.6410005726373575,0.4164443016052246
vehicle_sim5,2,1.0,0.6968503937007874,0.6815998822197515,0.34163761138916016
vehicle_sim6,2,0.0,0.65748031496063,0.6627020914394788,0.2906215190887451
vehicle_sim7,8,0.0001,0.6456692913385826,0.648571374359971,0.26675915718078613
vehicle_sim8,4,0.01,0.6889763779527559,0.6900815765592215,0.2699928283691406
vehicle_sim9,2,1.0,0.6417322834645669,0.6434463543082454,0.40529632568359375
vehicle_sim10,16,0.0,0.6496062992125984,0.6533843595637502,0.33588576316833496
wine_recognition_sim1,8,0.0001,0.9444444444444444,0.9440656234519336,0.027832746505737305
wine_recognition_sim2,16,0.0001,0.8888888888888888,0.8878427128427128,0.03427863121032715
wine_recognition_sim3,8,1.0,0.9259259259259259,0.9252203816719947,0.0559844970703125
wine_recognition_sim4,16,0.0001,0.9629629629629629,0.9625859730698442,0.035340070724487305
wine_recognition_sim5,2,0.0001,0.9444444444444444,0.9440656234519336,0.01874089241027832
wine_recognition_sim6,4,0.0,0.9444444444444444,0.9445125272331154,0.01520395278930664
wine_recognition_sim7,4,0.0001,0.9629629629629629,0.9632208787381201,0.022330760955810547
wine_recognition_sim8,2,0.0,0.9629629629629629,0.9625859730698442,0.026715755462646484
wine_recognition_sim9,16,0.0001,0.9629629629629629,0.9630116959064327,0.03510856628417969
wine_recognition_sim10,4,0.0,0.9259259259259259,0.9252314814814816,0.01769423484802246
